project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	spectrophotometer_method	state	well_number
TARGET-ALL-P2	19acb3e5-eda3-5e49-af1e-8d9e3903a72a	TARGET-10-PARSZH	529a3d25-d1a1-5876-9416-e844394731fc	TARGET-10-PARSZH-04A	5c180b1a-e512-53b7-a815-c4f31ebd00d2	'--	4d78ac28-b588-588f-b7fa-11bb0a2b60e8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	19acb3e5-eda3-5e49-af1e-8d9e3903a72a	TARGET-10-PARSZH	529a3d25-d1a1-5876-9416-e844394731fc	TARGET-10-PARSZH-04A	135d541e-e785-5041-a3eb-dc2d4756db1f	'--	9ec851cc-878e-53d9-91f4-d22a23a9f0ed	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	19acb3e5-eda3-5e49-af1e-8d9e3903a72a	TARGET-10-PARSZH	529a3d25-d1a1-5876-9416-e844394731fc	TARGET-10-PARSZH-04A	5e5c65f6-bca4-5cd4-8567-a3cce48627ef	'--	1e76d451-e9fa-569d-8df2-039ef212f7c4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	937f1dc2-66e5-5777-8bae-425d7d5902df	TARGET-10-PARNJB	8bd47f14-b78d-5094-82a4-6dfc8be7d063	TARGET-10-PARNJB-09A	95f49bb2-5f98-50c5-972b-ef21905d6ce3	'--	45614c08-17d4-5689-9100-459420c85193	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	937f1dc2-66e5-5777-8bae-425d7d5902df	TARGET-10-PARNJB	8bd47f14-b78d-5094-82a4-6dfc8be7d063	TARGET-10-PARNJB-09A	268e6976-11b6-548c-8b53-94b47471af32	'--	34226748-c0af-591d-b378-9ed678c64ff8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	937f1dc2-66e5-5777-8bae-425d7d5902df	TARGET-10-PARNJB	8c75b314-189b-563f-9173-7a6cedbf4b27	TARGET-10-PARNJB-10A	76144ffa-5fa8-5fe8-a096-ccb959f3ef63	'--	3a9d2635-c895-5896-a4fe-bb3f1faf6300	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	84dacd45-54f3-513b-bd07-3637db79af00	TARGET-10-PATWHB	1dd93aac-5f94-584e-91e0-0b2fd56d0cf5	TARGET-10-PATWHB-10A	962f7d0d-aff6-5cd3-b744-2dfe7c5a63e5	'--	330e6779-8d3b-5eab-8183-2ca09d8cd3ec	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	84dacd45-54f3-513b-bd07-3637db79af00	TARGET-10-PATWHB	8ebaab53-907a-502a-9325-ad2a14aa80f3	TARGET-10-PATWHB-09A	d9b4155b-811f-5c8a-a4f4-5a0a9540fad0	'--	c17d15be-87dc-5110-8006-0831e857e15d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	84dacd45-54f3-513b-bd07-3637db79af00	TARGET-10-PATWHB	8ebaab53-907a-502a-9325-ad2a14aa80f3	TARGET-10-PATWHB-09A	bb83934d-9397-5ac6-8f95-b69809d86299	'--	318ad897-e615-55d7-9855-4f7fbfb58cf3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	c27a7815-0b48-58db-b657-990b86e69c6a	TARGET-10-PANYEJ	dad6eafb-45e7-5df5-b253-01b04b23f65c	TARGET-10-PANYEJ-09A	b033f4d7-76d5-564b-96f1-58697cc2f2fc	'--	1cbc7013-173d-50d8-9499-7e605beb3058	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	c27a7815-0b48-58db-b657-990b86e69c6a	TARGET-10-PANYEJ	dad6eafb-45e7-5df5-b253-01b04b23f65c	TARGET-10-PANYEJ-09A	52a650e0-c75f-5382-afa3-c623e613bb6a	'--	e39f3f71-abe2-58f0-9ea9-e7863599854e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	c27a7815-0b48-58db-b657-990b86e69c6a	TARGET-10-PANYEJ	f46a5d2e-a66f-5d05-9f52-635bf6e5d270	TARGET-10-PANYEJ-14A	16add58a-42d2-5b43-8977-b7c2d9bf8023	'--	68cb2131-61ff-5a7a-ac09-794491159437	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	c27a7815-0b48-58db-b657-990b86e69c6a	TARGET-10-PANYEJ	be4b54f9-ae6f-5a3b-806a-17d02aaf9a55	TARGET-10-PANYEJ-10A	5cfb06d6-f5f0-5fc5-a261-7e0047b4af63	'--	388ae3b0-7577-5bd9-a152-4d57125ede7b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	248bdae5-c67d-584e-9c0c-4b473f1d1de4	TARGET-10-PAPDUF	2e300b3d-16a9-514f-ba10-9d9e647d420b	TARGET-10-PAPDUF-14A	4dfb37d1-95f7-59e9-9a75-0e05a6f1aebf	'--	ee4600f6-4934-5ba9-bb7d-c427627869a6	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	248bdae5-c67d-584e-9c0c-4b473f1d1de4	TARGET-10-PAPDUF	3fbedcec-bfe1-54ee-a3cc-eb581871eab9	TARGET-10-PAPDUF-09A	1bd71e13-fcf9-50c6-b49d-10f5beea6345	'--	9401c40b-443c-541a-bb03-d079707780c6	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	248bdae5-c67d-584e-9c0c-4b473f1d1de4	TARGET-10-PAPDUF	3fbedcec-bfe1-54ee-a3cc-eb581871eab9	TARGET-10-PAPDUF-09A	c0edf270-325f-51e7-8ef3-e29dd35d14a0	'--	c756af39-c825-5230-b074-93e475f6fb9c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	248bdae5-c67d-584e-9c0c-4b473f1d1de4	TARGET-10-PAPDUF	3fbedcec-bfe1-54ee-a3cc-eb581871eab9	TARGET-10-PAPDUF-09A	0762807e-89df-5103-a76a-dc556ad77c1a	'--	bac49671-175a-5b02-853d-cb5426a11bbc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	248bdae5-c67d-584e-9c0c-4b473f1d1de4	TARGET-10-PAPDUF	3fbedcec-bfe1-54ee-a3cc-eb581871eab9	TARGET-10-PAPDUF-09A	a6edfa08-82f9-543c-a148-8658af51e8a4	'--	7c59b1ea-343f-5e30-a87b-a80b51ab0672	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	248bdae5-c67d-584e-9c0c-4b473f1d1de4	TARGET-10-PAPDUF	545d6dd0-8d48-55fa-8bb4-65da117f90b9	TARGET-10-PAPDUF-10A	da636609-0aa4-54c3-b358-ab3aaf743818	'--	db66f2f9-5c26-56b6-8efe-7be5c152fe16	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	2131bcfd-1a79-535a-b22c-c6d0a458c496	TARGET-10-PAPMYD	a4aac001-01c6-5827-9293-459ebdd32689	TARGET-10-PAPMYD-03A	7594c467-0d77-556d-83f2-6dd25f43a6a7	'--	243aeca7-322b-5a64-946b-c94308bd5c55	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	2131bcfd-1a79-535a-b22c-c6d0a458c496	TARGET-10-PAPMYD	a4aac001-01c6-5827-9293-459ebdd32689	TARGET-10-PAPMYD-03A	63850d40-9281-5d5b-9371-467db9e40d8a	'--	1815cd10-617a-5b35-9206-2f3dd5d2088f	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	2131bcfd-1a79-535a-b22c-c6d0a458c496	TARGET-10-PAPMYD	a4aac001-01c6-5827-9293-459ebdd32689	TARGET-10-PAPMYD-03A	f30c212d-da47-526b-afa6-674e480802d6	'--	8e963ea2-a19d-5171-a06b-32dd8f04f230	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	2131bcfd-1a79-535a-b22c-c6d0a458c496	TARGET-10-PAPMYD	f261bead-e1ab-5e54-8db0-a571d32ad6ac	TARGET-10-PAPMYD-09A	9b6efaec-d260-574b-bd08-d4e1d672e220	'--	121126fe-5daf-55f1-bc30-9f7689eab0bd	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	2131bcfd-1a79-535a-b22c-c6d0a458c496	TARGET-10-PAPMYD	c6fc0894-638f-5a57-97e1-50a0aba88cf7	TARGET-10-PAPMYD-14A	d2a3f5ef-59b9-51e4-bb1e-73a2f3339cb8	'--	337f8a1d-cf5d-5815-8259-28c1f77e1050	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	2131bcfd-1a79-535a-b22c-c6d0a458c496	TARGET-10-PAPMYD	c6fc0894-638f-5a57-97e1-50a0aba88cf7	TARGET-10-PAPMYD-14A	e81a775f-4582-58ae-ab11-6edc02a42834	'--	98d363da-4b6f-5120-ae57-11a2a46534df	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	20e99fcf-6b09-584f-b0a3-dc338db7ddb9	TARGET-10-PASXLZ	9d25d7cd-675c-5ea9-b0b0-f71473c99283	TARGET-10-PASXLZ-10A	c2cb6378-c863-55b7-8366-030a8b47570f	'--	7f17f2f4-8378-53f0-baed-92b8324aaae3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	20e99fcf-6b09-584f-b0a3-dc338db7ddb9	TARGET-10-PASXLZ	83ec2b95-4ffa-575d-9762-c43e831fddf0	TARGET-10-PASXLZ-09A	be90afcd-2b08-5aa3-af53-b2ad80147225	'--	fd81822e-d9ab-59a6-9319-9ee747d4d16f	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	20e99fcf-6b09-584f-b0a3-dc338db7ddb9	TARGET-10-PASXLZ	83ec2b95-4ffa-575d-9762-c43e831fddf0	TARGET-10-PASXLZ-09A	28ac4937-c736-5293-b41d-327863b13a6a	'--	d57c813d-4fda-5736-a344-3f3fe1b598dd	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	b77cfca9-5248-56d6-b47c-01d87d3e0798	TARGET-10-PAKSWW-60.1B	1413d0c7-ecbc-50c6-95f8-f895483b473a	'--	415a46a4-efb6-5f3d-988e-d2e10d92c43d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	b77cfca9-5248-56d6-b47c-01d87d3e0798	TARGET-10-PAKSWW-60.1B	980295b7-751d-5fed-9087-b2ce143639f7	'--	0a0316eb-60e9-520a-8f79-a9edd9e7a9bd	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	dca95c58-4442-51f7-ba9a-abc065177bb0	TARGET-10-PAKSWW-60.2A	7ac17265-3889-5fc6-b985-3ad0cfdf86a9	'--	42a32de7-2245-59c6-81f9-37d215ba4378	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	dca95c58-4442-51f7-ba9a-abc065177bb0	TARGET-10-PAKSWW-60.2A	11ccf4f7-0b91-5f5c-bb20-94dd3e8bb1eb	'--	dcb328f9-90d7-5cea-a4df-aa1a80a4eebf	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	cd8bddc8-4f48-5d57-b285-148082728447	TARGET-10-PAKSWW-60.15A	d455fbc1-abf2-5325-a492-06d961093f3a	'--	bdef436f-5f71-5e49-a6f9-dfe15ecae724	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	85b35856-dc41-5538-887c-3ca04f533064	TARGET-10-PAKSWW-60A	15b0316a-9de9-504a-b911-51a5ac207859	'--	eafb5809-cd19-5326-9070-75cbd7d6a236	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	a2321c15-14f4-583c-9bdc-bb67e4e1d7bf	TARGET-10-PAKSWW-03A	39c60cf5-c457-5395-a293-2ed8c3e08d6e	'--	fd60e21f-0878-5b4c-b7ca-93a690df79c2	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	a2321c15-14f4-583c-9bdc-bb67e4e1d7bf	TARGET-10-PAKSWW-03A	1cdd8040-8738-5260-8a3b-9b40eb55af08	'--	ee8d5b0c-e6e6-5a69-a411-d0f268b96abe	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	a2321c15-14f4-583c-9bdc-bb67e4e1d7bf	TARGET-10-PAKSWW-03A	85ba2669-6b43-5265-a7b4-ed3e1f0eb6d0	'--	98ea5f63-e522-5993-9f3a-7804922086c6	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	d7967379-d079-5866-accc-0c0658da810d	TARGET-10-PAKSWW-60.20A	944d2530-f6b2-52f4-b705-8ceb3cfcac99	'--	7f1c68a6-0dc7-59a8-8a09-1e93c5d11af6	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	36bb8aff-7d5e-51cc-af5c-72481aed65d5	TARGET-10-PAKSWW-60.19A	52f62fb7-4057-5329-b94a-4ca324d98c7a	'--	a71968c9-2d53-5383-be50-19cf216ae502	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	9f3ae3d8-f605-5e21-a8d0-b071b9937382	TARGET-10-PAKSWW-04A	90e4a35a-ea32-5f02-a848-a42bf9cff93a	'--	b36ce163-1974-5bd9-a6a7-5e72a3308f92	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	9f3ae3d8-f605-5e21-a8d0-b071b9937382	TARGET-10-PAKSWW-04A	79a61aa4-354f-5bcf-a5e5-dc37c50c6f10	'--	5fc48fc0-2d50-5dd6-8455-a641c9b9a0ae	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	b30937e8-33ee-59eb-9fec-46a333bf35cb	TARGET-10-PAKSWW-60.3A	50724c51-2692-5c57-ab55-717482716fae	'--	81934b1d-5086-5fab-b7f9-26c97aa60f51	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	b30937e8-33ee-59eb-9fec-46a333bf35cb	TARGET-10-PAKSWW-60.3A	0dfab07c-a3ca-520d-b896-752de3479327	'--	c52319cf-d059-5fa0-84e0-573e73c93a9e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	de3ea0e6-51a1-523d-8dc0-205d564a831d	TARGET-10-PAKSWW-60.1A	605497d9-94e7-500a-a0bd-5b2378e2fe96	'--	66f543e4-f16f-5579-923c-c450cab66458	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	9ffab3f8-0f25-5627-81f8-02099303e3ad	TARGET-10-PAKSWW-60.18A	0878eda9-e18b-5809-9861-e3aff08a5968	'--	ccf138f1-97fc-5faf-8143-67ffc43d62ed	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	36aa46c1-838e-57af-81c8-c44ded23d3ba	TARGET-10-PAKSWW-60.16A	ef9d1e4e-7a2a-5feb-81fb-2d3233e9cfb3	'--	9a2489f1-9f00-5c1a-897b-2b019bc55574	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	2bbc1e28-f0e4-50a3-b7d9-01db85b7f9e0	TARGET-10-PAKSWW-60.14B	25d7d5c0-1d71-5378-8154-6d566a835c6d	'--	1b3f19c7-ca89-55f2-8f09-bd5f361ae05c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	2bbc1e28-f0e4-50a3-b7d9-01db85b7f9e0	TARGET-10-PAKSWW-60.14B	786cae3b-60af-500b-bf76-c92d6ab0a9e2	'--	80877ccf-0c7b-512c-b1e6-eca3905489af	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	c56ebca5-68f0-5b50-b6fb-347cf553cfce	TARGET-10-PAKSWW-09A	7fd0debe-ccb9-52b2-82ba-97811dab0c2b	'--	b2798b71-2a52-5c95-9cb6-77eaab537beb	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	c56ebca5-68f0-5b50-b6fb-347cf553cfce	TARGET-10-PAKSWW-09A	c887d444-98f3-548c-886c-a4c8158521b4	'--	12cd8fc5-19a1-5ac2-ab0e-0b35527c5db1	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	254e687d-ed6a-5945-ae7c-dfe9e8d3630a	TARGET-10-PAKSWW-60.12B	6abf0f8a-0825-5b82-911d-d4232e07f2cf	'--	d924f788-6018-5958-8978-4036c4d15d5b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	254e687d-ed6a-5945-ae7c-dfe9e8d3630a	TARGET-10-PAKSWW-60.12B	25aa4570-efb8-5d71-85ee-8848917ae9df	'--	6a713412-9fe5-5bd3-be2d-3a6f81fb1af1	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	a021c2d9-0cdc-56e6-b9c9-e17ce66a369c	TARGET-10-PAKSWW-60.4A	404d44b2-68a2-5c6b-8069-ca08b83e42d3	'--	6f436245-450f-59bc-bb8f-5c8d25dceee7	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	a021c2d9-0cdc-56e6-b9c9-e17ce66a369c	TARGET-10-PAKSWW-60.4A	48fe291c-d222-5f9b-92b9-d97bb6526cf1	'--	4ca0422b-6473-5ecb-9838-e4c1769bf6ca	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	54d7f449-3584-5f8f-ae3a-1f3e1d550aab	TARGET-10-PAKSWW-60.10B	66f70bc5-3e02-551b-8217-eb30b47a4921	'--	de42e19d-e1fd-5d8d-923b-7a83047646e9	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	54d7f449-3584-5f8f-ae3a-1f3e1d550aab	TARGET-10-PAKSWW-60.10B	23e03cd1-7220-5be1-adfc-d203d17968d8	'--	7d6f2353-8b82-53f7-8f7c-dc574ceb0788	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	4cf3b596-ab23-5728-a86b-e5956f63655b	TARGET-10-PAKSWW-60.7B	eb686046-e467-5a7a-ac68-c13e55979688	'--	a867dc92-e112-5738-b41f-4277647f6079	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	4cf3b596-ab23-5728-a86b-e5956f63655b	TARGET-10-PAKSWW-60.7B	85eb9bcf-d614-54d4-ad33-a3af3053f813	'--	3783c6d3-7856-56e6-9fa3-b4eee8bd0c82	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	1f67e90a-7a4a-5038-ad7b-77c9db792e07	TARGET-10-PAKSWW-60.4B	060b9387-f38d-5bcf-9525-671ad4051d45	'--	dccaa174-c813-5d2a-b6dd-5e4d15cd0a4d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	1f67e90a-7a4a-5038-ad7b-77c9db792e07	TARGET-10-PAKSWW-60.4B	6f9b4e27-9191-546a-bb22-561b3e4e98f5	'--	0bbbe31a-c963-5e66-a59c-0fd70d9a8e64	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	d23058c9-97cf-516f-a28d-6aa64e3bb7d6	TARGET-10-PAKSWW-10A	9830d554-71a8-507e-861e-20c5111c85cf	'--	66e08aff-bb3b-5d27-acdf-f21febdc80ac	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	1c9e142c-854d-5f70-a561-9b7879ea6db6	TARGET-10-PAKSWW-60.17A	6ebe42f1-2f89-579d-a06c-1b84c81ca572	'--	bbb410ed-56ab-5f3d-a233-bd48d74d8f98	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	c32e5758-59ca-56b2-9ff0-09d6500fa925	TARGET-10-PAKSWW-14A	f0b16e63-fc30-59f6-ab31-e4b031c27cf4	'--	70d88e58-2132-53af-b4a1-240e6ac1e0ac	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	0bcf0a77-e1b6-53f5-b983-3d37fe210a89	TARGET-10-PAKSWW-60.5A	ffc240fd-0364-59a2-aac6-e419823d6965	'--	16cab5df-04d2-5eeb-acd8-e458eb99f438	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	eb0397d4-b7db-5733-bbb5-f3ac1825235c	TARGET-10-PAKSWW	0bcf0a77-e1b6-53f5-b983-3d37fe210a89	TARGET-10-PAKSWW-60.5A	152d12b9-edb3-5aaa-b8e0-3ad69124e1d3	'--	6ab0d6f0-21a9-5db2-bc23-f15ff0209431	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	9ba51f63-5fb9-5caa-98d3-ebe87a988f02	TARGET-10-PARDWE	c43e64af-d615-537f-8f29-6e72c722a71f	TARGET-10-PARDWE-40A	f427c826-537a-505c-8f1c-dd27db3d43d9	'--	365cad5d-05e7-5250-b502-18f4f41326f9	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	9ba51f63-5fb9-5caa-98d3-ebe87a988f02	TARGET-10-PARDWE	392e46d5-456d-5bf5-b985-a88b4b98ab9b	TARGET-10-PARDWE-14A	5feb1991-c9c4-590d-89f3-f7ab7ab02690	'--	1a15a319-3e11-59cf-a7b7-7f41eecf6c14	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	9ba51f63-5fb9-5caa-98d3-ebe87a988f02	TARGET-10-PARDWE	392e46d5-456d-5bf5-b985-a88b4b98ab9b	TARGET-10-PARDWE-14A	ea57574c-2dae-5372-aa59-94aab4b6ec71	'--	d0a1de2a-d466-5408-94f3-a2310efa27ef	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	9ba51f63-5fb9-5caa-98d3-ebe87a988f02	TARGET-10-PARDWE	d66750cb-f6ed-57f9-8cf5-784e952c8c18	TARGET-10-PARDWE-04A	098ec547-9755-50bd-b9d6-4db0f786e146	'--	6885072e-7453-5ec1-b9f4-344a41be4d06	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	9ba51f63-5fb9-5caa-98d3-ebe87a988f02	TARGET-10-PARDWE	d66750cb-f6ed-57f9-8cf5-784e952c8c18	TARGET-10-PARDWE-04A	9223bd9a-a249-5db1-a5d5-cb703feac810	'--	9feddf2b-d4cc-53a0-9a99-041d0eff5ca2	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	9ba51f63-5fb9-5caa-98d3-ebe87a988f02	TARGET-10-PARDWE	62384e2e-662b-5532-bc3a-1f0ee6119d3d	TARGET-10-PARDWE-03A	5b91af4f-a914-540b-ac7a-055be5667e62	'--	cd1a3fb0-666c-5e9d-9f2b-e761ac0fa2fb	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
