study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
PRJNA689664	SAMN17214284	SRX9789441	SRR13365303	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13365303/SRR13365303.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/003/SRR13365303	sample_output_PED_9_TR1	
PRJNA689664	SAMN17214260	SRX9789415	SRR13365329	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/029/SRR13365329/SRR13365329.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/029/SRR13365329	sample_output_PED_89_TR1	
PRJNA689664	SAMN17214281	SRX9789438	SRR13365306	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/006/SRR13365306/SRR13365306.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/006/SRR13365306	sample_output_PED_98_TR2	
PRJNA689664	SAMN17214258	SRX9789413	SRR13365331	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/031/SRR13365331/SRR13365331.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/031/SRR13365331	sample_output_PED_88_TR1	
PRJNA689664	SAMN17213797	SRX9789410	SRR13365334	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/034/SRR13365334/SRR13365334.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/034/SRR13365334	sample_output_IVIG-C11_TR2	
PRJNA689664	SAMN17214280	SRX9789437	SRR13365307	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/007/SRR13365307/SRR13365307.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/007/SRR13365307	sample_output_PED_98_TR1	
PRJNA689664	SAMN17214255	SRX9789409	SRR13365335	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/035/SRR13365335/SRR13365335.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/035/SRR13365335	sample_output_PED_86_TR2	
PRJNA689664	SAMN17214274	SRX9789430	SRR13365314	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/014/SRR13365314/SRR13365314.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/014/SRR13365314	sample_output_PED_95_TR1	
PRJNA689664	SAMN17214253	SRX9789407	SRR13365337	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13365337/SRR13365337.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/037/SRR13365337	sample_output_PED_85_TR2	
PRJNA689664	SAMN17214252	SRX9789406	SRR13365338	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/038/SRR13365338/SRR13365338.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/038/SRR13365338	sample_output_PED_85_TR1	
PRJNA689664	SAMN17214273	SRX9789429	SRR13365315	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/015/SRR13365315/SRR13365315.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/015/SRR13365315	sample_output_PED_94_TR2	
PRJNA689664	SAMN17214251	SRX9789405	SRR13365339	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/039/SRR13365339/SRR13365339.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/039/SRR13365339	sample_output_PED_84_TR2	
PRJNA689664	SAMN17214272	SRX9789428	SRR13365316	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/016/SRR13365316/SRR13365316.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/016/SRR13365316	sample_output_PED_94_TR1	
PRJNA689664	SAMN17214250	SRX9789404	SRR13365340	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13365340/SRR13365340.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/040/SRR13365340	sample_output_PED_84_TR1	
PRJNA689664	SAMN17214246	SRX9789400	SRR13365344	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/044/SRR13365344/SRR13365344.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/044/SRR13365344	sample_output_PED_82_TR1	
PRJNA689664	SAMN17214271	SRX9789427	SRR13365317	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13365317/SRR13365317.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/017/SRR13365317	sample_output_PED_93_TR2	
PRJNA689664	SAMN17213796	SRX9789399	SRR13365345	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/045/SRR13365345/SRR13365345.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/045/SRR13365345	sample_output_IVIG-C11_TR1	
PRJNA689664	SAMN17214243	SRX9789395	SRR13365349	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/049/SRR13365349/SRR13365349.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/049/SRR13365349	sample_output_PED_80_TR2	
PRJNA689664	SAMN17214241	SRX9789393	SRR13365351	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/051/SRR13365351/SRR13365351.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/051/SRR13365351	sample_output_PED_7_TR2	
PRJNA689664	SAMN17214238	SRX9789390	SRR13365354	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/054/SRR13365354/SRR13365354.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/054/SRR13365354	sample_output_PED_79_TR1	
PRJNA689664	SAMN17214269	SRX9789425	SRR13365319	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/019/SRR13365319/SRR13365319.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/019/SRR13365319	sample_output_PED_92_TR2	
PRJNA689664	SAMN17213795	SRX9789387	SRR13365357	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/057/SRR13365357/SRR13365357.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/057/SRR13365357	sample_output_INPUT2-H11_TR2	
PRJNA689664	SAMN17214267	SRX9789423	SRR13365321	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/021/SRR13365321/SRR13365321.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/021/SRR13365321	sample_output_PED_91_TR2	
PRJNA689664	SAMN17214229	SRX9789380	SRR13365364	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/064/SRR13365364/SRR13365364.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/064/SRR13365364	sample_output_PED_74_TR2	
PRJNA689664	SAMN17214228	SRX9789379	SRR13365365	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/065/SRR13365365/SRR13365365.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/065/SRR13365365	sample_output_PED_74_TR1	
PRJNA689664	SAMN17214265	SRX9789420	SRR13365324	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/024/SRR13365324/SRR13365324.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/024/SRR13365324	sample_output_PED_90_TR2	
PRJNA689664	SAMN17214227	SRX9789378	SRR13365366	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/066/SRR13365366/SRR13365366.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/066/SRR13365366	sample_output_PED_73_TR2	
PRJNA689664	SAMN17214226	SRX9789377	SRR13365367	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/067/SRR13365367/SRR13365367.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/067/SRR13365367	sample_output_PED_73_TR1	
PRJNA689664	SAMN17214263	SRX9789418	SRR13365326	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13365326/SRR13365326.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/026/SRR13365326	sample_output_PED_8_TR2	
PRJNA689664	SAMN17214224	SRX9789374	SRR13365370	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/070/SRR13365370/SRR13365370.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/070/SRR13365370	sample_output_PED_72_TR1	
PRJNA689664	SAMN17214261	SRX9789416	SRR13365328	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/028/SRR13365328/SRR13365328.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/028/SRR13365328	sample_output_PED_89_TR2	
PRJNA689664	SAMN17214222	SRX9789372	SRR13365372	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/072/SRR13365372/SRR13365372.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/072/SRR13365372	sample_output_PED_71_TR1	
PRJNA689664	SAMN17214221	SRX9789371	SRR13365373	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/073/SRR13365373/SRR13365373.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/073/SRR13365373	sample_output_PED_70_TR2	
PRJNA689664	SAMN17214248	SRX9789402	SRR13365342	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/042/SRR13365342/SRR13365342.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/042/SRR13365342	sample_output_PED_83_TR1	
PRJNA689664	SAMN17214220	SRX9789370	SRR13365374	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/074/SRR13365374/SRR13365374.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/074/SRR13365374	sample_output_PED_70_TR1	
PRJNA689664	SAMN17213751	SRX9789398	SRR13365346	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/046/SRR13365346/SRR13365346.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/046/SRR13365346	sample_output_BEAD3-C12_TR2	
PRJNA689664	SAMN17214219	SRX9789369	SRR13365375	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/075/SRR13365375/SRR13365375.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/075/SRR13365375	sample_output_PED_6_TR2	
PRJNA689664	SAMN17214217	SRX9789367	SRR13365377	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/077/SRR13365377/SRR13365377.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/077/SRR13365377	sample_output_PED_69_TR2	
PRJNA689664	SAMN17214245	SRX9789397	SRR13365347	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/047/SRR13365347/SRR13365347.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/047/SRR13365347	sample_output_PED_81_TR2	
PRJNA689664	SAMN17214216	SRX9789366	SRR13365378	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/078/SRR13365378/SRR13365378.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/078/SRR13365378	sample_output_PED_69_TR1	
PRJNA689664	SAMN17213793	SRX9789365	SRR13365379	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13365379/SRR13365379.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/079/SRR13365379	sample_output_INPUT1-G11_TR2	
PRJNA689664	SAMN17214242	SRX9789394	SRR13365350	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/050/SRR13365350/SRR13365350.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/050/SRR13365350	sample_output_PED_80_TR1	
PRJNA689664	SAMN17214215	SRX9789364	SRR13365380	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13365380/SRR13365380.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/080/SRR13365380	sample_output_PED_68_TR2	
PRJNA689664	SAMN17214240	SRX9789392	SRR13365352	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/052/SRR13365352/SRR13365352.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/052/SRR13365352	sample_output_PED_7_TR1	
PRJNA689664	SAMN17214214	SRX9789363	SRR13365381	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/081/SRR13365381/SRR13365381.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/081/SRR13365381	sample_output_PED_68_TR1	
PRJNA689664	SAMN17214239	SRX9789391	SRR13365353	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/053/SRR13365353/SRR13365353.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/053/SRR13365353	sample_output_PED_79_TR2	
PRJNA689664	SAMN17214208	SRX9789357	SRR13365387	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/087/SRR13365387/SRR13365387.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/087/SRR13365387	sample_output_PED_65_TR1	
PRJNA689664	SAMN17214207	SRX9789356	SRR13365388	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/088/SRR13365388/SRR13365388.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/088/SRR13365388	sample_output_PED_64_TR2	
PRJNA689664	SAMN17214237	SRX9789389	SRR13365355	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/055/SRR13365355/SRR13365355.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/055/SRR13365355	sample_output_PED_78_TR2	
PRJNA689664	SAMN17214206	SRX9789355	SRR13365389	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/089/SRR13365389/SRR13365389.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/089/SRR13365389	sample_output_PED_64_TR1	
PRJNA689664	SAMN17214235	SRX9789386	SRR13365358	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/058/SRR13365358/SRR13365358.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/058/SRR13365358	sample_output_PED_77_TR2	
PRJNA689664	SAMN17214200	SRX9789348	SRR13365396	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/096/SRR13365396/SRR13365396.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/096/SRR13365396	sample_output_PED_61_TR1	
PRJNA689664	SAMN17214199	SRX9789347	SRR13365397	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/097/SRR13365397/SRR13365397.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/097/SRR13365397	sample_output_PED_60_TR2	
PRJNA689664	SAMN17214233	SRX9789384	SRR13365360	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13365360/SRR13365360.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/060/SRR13365360	sample_output_PED_76_TR2	
PRJNA689664	SAMN17214196	SRX9789344	SRR13365400	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/000/SRR13365400/SRR13365400.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/000/SRR13365400	sample_output_PED_5_TR1	
PRJNA689664	SAMN17214231	SRX9789382	SRR13365362	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/062/SRR13365362/SRR13365362.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/062/SRR13365362	sample_output_PED_75_TR2	
PRJNA689664	SAMN17213791	SRX9789343	SRR13365401	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/001/SRR13365401/SRR13365401.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/001/SRR13365401	sample_output_Bead9-G12_TR2	
PRJNA689664	SAMN17214192	SRX9789339	SRR13365405	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13365405/SRR13365405.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/005/SRR13365405	sample_output_PED_58_TR1	
PRJNA689664	SAMN17213794	SRX9789376	SRR13365368	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/068/SRR13365368/SRR13365368.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/068/SRR13365368	sample_output_INPUT2-H11_TR1	
PRJNA689664	SAMN17214191	SRX9789338	SRR13365406	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/006/SRR13365406/SRR13365406.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/006/SRR13365406	sample_output_PED_57_TR2	
PRJNA689664	SAMN17214225	SRX9789375	SRR13365369	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/069/SRR13365369/SRR13365369.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/069/SRR13365369	sample_output_PED_72_TR2	
PRJNA689664	SAMN17214189	SRX9789336	SRR13365408	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/008/SRR13365408/SRR13365408.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/008/SRR13365408	sample_output_PED_56_TR2	
PRJNA689664	SAMN17214223	SRX9789373	SRR13365371	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/071/SRR13365371/SRR13365371.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/071/SRR13365371	sample_output_PED_71_TR2	
PRJNA689664	SAMN17214188	SRX9789335	SRR13365409	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/009/SRR13365409/SRR13365409.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/009/SRR13365409	sample_output_PED_56_TR1	
PRJNA689664	SAMN17214218	SRX9789368	SRR13365376	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/076/SRR13365376/SRR13365376.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/076/SRR13365376	sample_output_PED_6_TR1	
PRJNA689664	SAMN17214186	SRX9789333	SRR13365411	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/011/SRR13365411/SRR13365411.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/011/SRR13365411	sample_output_PED_55_TR1	
PRJNA689664	SAMN17214211	SRX9789360	SRR13365384	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/084/SRR13365384/SRR13365384.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/084/SRR13365384	sample_output_PED_66_TR2	
PRJNA689664	SAMN17213792	SRX9789354	SRR13365390	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13365390/SRR13365390.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/090/SRR13365390	sample_output_INPUT1-G11_TR1	
PRJNA689664	SAMN17214205	SRX9789353	SRR13365391	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/091/SRR13365391/SRR13365391.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/091/SRR13365391	sample_output_PED_63_TR2	
PRJNA689664	SAMN17214202	SRX9789350	SRR13365394	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/094/SRR13365394/SRR13365394.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/094/SRR13365394	sample_output_PED_62_TR1	
PRJNA689664	SAMN17214201	SRX9789349	SRR13365395	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/095/SRR13365395/SRR13365395.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/095/SRR13365395	sample_output_PED_61_TR2	
PRJNA689664	SAMN17214198	SRX9789346	SRR13365398	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/098/SRR13365398/SRR13365398.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/098/SRR13365398	sample_output_PED_60_TR1	
PRJNA689664	SAMN17214195	SRX9789342	SRR13365402	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/002/SRR13365402/SRR13365402.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/002/SRR13365402	sample_output_PED_59_TR2	
PRJNA689664	SAMN17214194	SRX9789341	SRR13365403	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13365403/SRR13365403.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/003/SRR13365403	sample_output_PED_59_TR1	
PRJNA689664	SAMN17214190	SRX9789337	SRR13365407	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/007/SRR13365407/SRR13365407.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/007/SRR13365407	sample_output_PED_57_TR1	
PRJNA689664	SAMN17213790	SRX9789332	SRR13365412	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/012/SRR13365412/SRR13365412.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/012/SRR13365412	sample_output_Bead9-G12_TR1	
PRJNA689664	SAMN17214185	SRX9789331	SRR13365413	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/013/SRR13365413/SRR13365413.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/013/SRR13365413	sample_output_PED_54_TR2	
